0.16080286e4,0.110e2,0.110e2,0.00000000e0,0.00000000e0
0.38353100e2,0.120e2,0.100e1,0.00000000e0,0.91180000e0
0.23032000e2,0.120e2,0.200e1,0.00000000e0,0.00000000e0
0.83081560e3,0.120e2,0.300e1,0.00000000e0,0.00000000e0
0.41821640e3,0.120e2,0.400e1,0.00000000e0,0.00000000e0
0.25813030e3,0.120e2,0.500e1,0.00000000e0,0.00000000e0
0.16260820e3,0.120e2,0.600e1,0.00000000e0,0.00000000e0
0.10761500e3,0.120e2,0.700e1,0.00000000e0,0.00000000e0
0.78225000e2,0.120e2,0.800e1,0.00000000e0,0.00000000e0
0.57160500e2,0.120e2,0.900e1,0.00000000e0,0.00000000e0
0.42677100e2,0.120e2,0.100e2,0.00000000e0,0.00000000e0
0.98516970e3,0.120e2,0.110e2,0.00000000e0,0.00000000e0
0.68337580e3,0.120e2,0.120e2,0.00000000e0,0.00000000e0
0.36290900e2,0.130e2,0.100e1,0.00000000e0,0.91180000e0
0.22322400e2,0.130e2,0.200e1,0.00000000e0,0.00000000e0
0.70582540e3,0.130e2,0.300e1,0.00000000e0,0.00000000e0
0.37263020e3,0.130e2,0.400e1,0.00000000e0,0.00000000e0
0.23647800e3,0.130e2,0.500e1,0.00000000e0,0.00000000e0
0.15209340e3,0.130e2,0.600e1,0.00000000e0,0.00000000e0
0.10220000e3,0.130e2,0.700e1,0.00000000e0,0.00000000e0
0.75075500e2,0.130e2,0.800e1,0.00000000e0,0.00000000e0
0.55341200e2,0.130e2,0.900e1,0.00000000e0,0.00000000e0
0.41596600e2,0.130e2,0.100e2,0.00000000e0,0.00000000e0
0.83896480e3,0.130e2,0.110e2,0.00000000e0,0.00000000e0
0.60346890e3,0.130e2,0.120e2,0.00000000e0,0.00000000e0
0.54054060e3,0.130e2,0.130e2,0.00000000e0,0.00000000e0
0.29594700e2,0.140e2,0.100e1,0.00000000e0,0.91180000e0
0.18850000e2,0.140e2,0.200e1,0.00000000e0,0.00000000e0
0.49534490e3,0.140e2,0.300e1,0.00000000e0,0.00000000e0
0.27978630e3,0.140e2,0.400e1,0.00000000e0,0.00000000e0
0.18451110e3,0.140e2,0.500e1,0.00000000e0,0.00000000e0
0.12213870e3,0.140e2,0.600e1,0.00000000e0,0.00000000e0
0.83849800e2,0.140e2,0.700e1,0.00000000e0,0.00000000e0
0.62534900e2,0.140e2,0.800e1,0.00000000e0,0.00000000e0
0.46693600e2,0.140e2,0.900e1,0.00000000e0,0.00000000e0
0.35455000e2,0.140e2,0.100e2,0.00000000e0,0.00000000e0
0.59104580e3,0.140e2,0.110e2,0.00000000e0,0.00000000e0
0.44764230e3,0.140e2,0.120e2,0.00000000e0,0.00000000e0
0.40896060e3,0.140e2,0.130e2,0.00000000e0,0.00000000e0
0.31785740e3,0.140e2,0.140e2,0.00000000e0,0.00000000e0
0.23760400e2,0.150e2,0.100e1,0.00000000e0,0.91180000e0
0.15668900e2,0.150e2,0.200e1,0.00000000e0,0.00000000e0
0.35080300e3,0.150e2,0.300e1,0.00000000e0,0.00000000e0
0.20873310e3,0.150e2,0.400e1,0.00000000e0,0.00000000e0
0.14234810e3,0.150e2,0.500e1,0.00000000e0,0.00000000e0
0.96750300e2,0.150e2,0.600e1,0.00000000e0,0.00000000e0
0.67787300e2,0.150e2,0.700e1,0.00000000e0,0.00000000e0
0.51309800e2,0.150e2,0.800e1,0.00000000e0,0.00000000e0
0.38808400e2,0.150e2,0.900e1,0.00000000e0,0.00000000e0
0.29776700e2,0.150e2,0.100e2,0.00000000e0,0.00000000e0
0.42000640e3,0.150e2,0.110e2,0.00000000e0,0.00000000e0
0.33078010e3,0.150e2,0.120e2,0.00000000e0,0.00000000e0
0.30729650e3,0.150e2,0.130e2,0.00000000e0,0.00000000e0
0.24435460e3,0.150e2,0.140e2,0.00000000e0,0.00000000e0
0.19168870e3,0.150e2,0.150e2,0.00000000e0,0.00000000e0
0.20094800e2,0.160e2,0.100e1,0.00000000e0,0.91180000e0
0.13610800e2,0.160e2,0.200e1,0.00000000e0,0.00000000e0
0.27378670e3,0.160e2,0.300e1,0.00000000e0,0.00000000e0
0.16795130e3,0.160e2,0.400e1,0.00000000e0,0.00000000e0
0.11711210e3,0.160e2,0.500e1,0.00000000e0,0.00000000e0
0.81091900e2,0.160e2,0.600e1,0.00000000e0,0.00000000e0
0.57673400e2,0.160e2,0.700e1,0.00000000e0,0.00000000e0
0.44147000e2,0.160e2,0.800e1,0.00000000e0,0.00000000e0
0.33726400e2,0.160e2,0.900e1,0.00000000e0,0.00000000e0
0.26094000e2,0.160e2,0.100e2,0.00000000e0,0.00000000e0
0.32859900e3,0.160e2,0.110e2,0.00000000e0,0.00000000e0
0.26466650e3,0.160e2,0.120e2,0.00000000e0,0.00000000e0
0.24850080e3,0.160e2,0.130e2,0.00000000e0,0.00000000e0
0.20053740e3,0.160e2,0.140e2,0.00000000e0,0.00000000e0
0.15948980e3,0.160e2,0.150e2,0.00000000e0,0.00000000e0
0.13400660e3,0.160e2,0.160e2,0.00000000e0,0.00000000e0
0.16705200e2,0.170e2,0.100e1,0.00000000e0,0.91180000e0
0.11630200e2,0.170e2,0.200e1,0.00000000e0,0.00000000e0
0.21066260e3,0.170e2,0.300e1,0.00000000e0,0.00000000e0
0.13298080e3,0.170e2,0.400e1,0.00000000e0,0.00000000e0
0.94761200e2,0.170e2,0.500e1,0.00000000e0,0.00000000e0
0.66840700e2,0.170e2,0.600e1,0.00000000e0,0.00000000e0
0.48262400e2,0.170e2,0.700e1,0.00000000e0,0.00000000e0
0.37368800e2,0.170e2,0.800e1,0.00000000e0,0.00000000e0
0.28844500e2,0.170e2,0.900e1,0.00000000e0,0.00000000e0
0.22512100e2,0.170e2,0.100e2,0.00000000e0,0.00000000e0
0.25351360e3,0.170e2,0.110e2,0.00000000e0,0.00000000e0
0.20849780e3,0.170e2,0.120e2,0.00000000e0,0.00000000e0
0.19775940e3,0.170e2,0.130e2,0.00000000e0,0.00000000e0
0.16186860e3,0.170e2,0.140e2,0.00000000e0,0.00000000e0
0.13047250e3,0.170e2,0.150e2,0.00000000e0,0.00000000e0
0.11070060e3,0.170e2,0.160e2,0.00000000e0,0.00000000e0
0.92346000e2,0.170e2,0.170e2,0.00000000e0,0.00000000e0
0.13870000e2,0.180e2,0.100e1,0.00000000e0,0.91180000e0
0.99130000e1,0.180e2,0.200e1,0.00000000e0,0.00000000e0
0.16354970e3,0.180e2,0.300e1,0.00000000e0,0.00000000e0
0.10572290e3,0.180e2,0.400e1,0.00000000e0,0.00000000e0
0.76794900e2,0.180e2,0.500e1,0.00000000e0,0.00000000e0
0.55089800e2,0.180e2,0.600e1,0.00000000e0,0.00000000e0
0.40343500e2,0.180e2,0.700e1,0.00000000e0,0.00000000e0
0.31578300e2,0.180e2,0.800e1,0.00000000e0,0.00000000e0
0.24617800e2,0.180e2,0.900e1,0.00000000e0,0.00000000e0
0.19377400e2,0.180e2,0.100e2,0.00000000e0,0.00000000e0
0.19734400e3,0.180e2,0.110e2,0.00000000e0,0.00000000e0
0.16510060e3,0.180e2,0.120e2,0.00000000e0,0.00000000e0
0.15795950e3,0.180e2,0.130e2,0.00000000e0,0.00000000e0
0.13089270e3,0.180e2,0.140e2,0.00000000e0,0.00000000e0
0.10676980e3,0.180e2,0.150e2,0.00000000e0,0.00000000e0
0.91401400e2,0.180e2,0.160e2,0.00000000e0,0.00000000e0
0.76938300e2,0.180e2,0.170e2,0.00000000e0,0.00000000e0
0.64646200e2,0.180e2,0.180e2,0.00000000e0,0.00000000e0
0.76237600e2,0.190e2,0.100e1,0.00000000e0,0.91180000e0
0.44041100e2,0.190e2,0.200e1,0.00000000e0,0.00000000e0
0.23871574e4,0.190e2,0.300e1,0.00000000e0,0.00000000e0
0.97231970e3,0.190e2,0.400e1,0.00000000e0,0.00000000e0
0.55419800e3,0.190e2,0.500e1,0.00000000e0,0.00000000e0
0.33226940e3,0.190e2,0.600e1,0.00000000e0,0.00000000e0
0.21320010e3,0.190e2,0.700e1,0.00000000e0,0.00000000e0
0.15214200e3,0.190e2,0.800e1,0.00000000e0,0.00000000e0
0.10964390e3,0.190e2,0.900e1,0.00000000e0,0.00000000e0
0.81086100e2,0.190e2,0.100e2,0.00000000e0,0.00000000e0
0.27986124e4,0.190e2,0.110e2,0.00000000e0,0.00000000e0
0.16420587e4,0.190e2,0.120e2,0.00000000e0,0.00000000e0
0.13879361e4,0.190e2,0.130e2,0.00000000e0,0.00000000e0
0.96762830e3,0.190e2,0.140e2,0.00000000e0,0.00000000e0
0.68449680e3,0.190e2,0.150e2,0.00000000e0,0.00000000e0
0.53523840e3,0.190e2,0.160e2,0.00000000e0,0.00000000e0
0.41315120e3,0.190e2,0.170e2,0.00000000e0,0.00000000e0
0.32211550e3,0.190e2,0.180e2,0.00000000e0,0.00000000e0
0.49835009e4,0.190e2,0.190e2,0.00000000e0,0.00000000e0
0.65818000e2,0.200e2,0.100e1,0.00000000e0,0.91180000e0
0.39070100e2,0.200e2,0.200e1,0.00000000e0,0.00000000e0
0.16144719e4,0.200e2,0.300e1,0.00000000e0,0.00000000e0
0.75790700e3,0.200e2,0.400e1,0.00000000e0,0.00000000e0
0.45484390e3,0.200e2,0.500e1,0.00000000e0,0.00000000e0
0.28170350e3,0.200e2,0.600e1,0.00000000e0,0.00000000e0
0.18454980e3,0.200e2,0.700e1,0.00000000e0,0.00000000e0
0.13338470e3,0.200e2,0.800e1,0.00000000e0,0.00000000e0
0.97082400e2,0.200e2,0.900e1,0.00000000e0,0.00000000e0
0.72307200e2,0.200e2,0.100e2,0.00000000e0,0.00000000e0
0.19077081e4,0.200e2,0.110e2,0.00000000e0,0.00000000e0
0.12525932e4,0.200e2,0.120e2,0.00000000e0,0.00000000e0
0.10888420e4,0.200e2,0.130e2,0.00000000e0,0.00000000e0
0.79063470e3,0.200e2,0.140e2,0.00000000e0,0.00000000e0
0.57546270e3,0.200e2,0.150e2,0.00000000e0,0.00000000e0
0.45684430e3,0.200e2,0.160e2,0.00000000e0,0.00000000e0
0.35747370e3,0.200e2,0.170e2,0.00000000e0,0.00000000e0
0.28168230e3,0.200e2,0.180e2,0.00000000e0,0.00000000e0
0.32404393e4,0.200e2,0.190e2,0.00000000e0,0.00000000e0
0.23526862e4,0.200e2,0.200e2,0.00000000e0,0.00000000e0
0.54966900e2,0.210e2,0.100e1,0.00000000e0,0.91180000e0
0.32899500e2,0.210e2,0.200e1,0.00000000e0,0.00000000e0
0.12781183e4,0.210e2,0.300e1,0.00000000e0,0.00000000e0
0.61733580e3,0.210e2,0.400e1,0.00000000e0,0.00000000e0
0.37504180e3,0.210e2,0.500e1,0.00000000e0,0.00000000e0
0.23419500e3,0.210e2,0.600e1,0.00000000e0,0.00000000e0
0.15429470e3,0.210e2,0.700e1,0.00000000e0,0.00000000e0
0.11193590e3,0.210e2,0.800e1,0.00000000e0,0.00000000e0
0.81724200e2,0.210e2,0.900e1,0.00000000e0,0.00000000e0
0.61015400e2,0.210e2,0.100e2,0.00000000e0,0.00000000e0
0.15125338e4,0.210e2,0.110e2,0.00000000e0,0.00000000e0
0.10155454e4,0.210e2,0.120e2,0.00000000e0,0.00000000e0
0.88860250e3,0.210e2,0.130e2,0.00000000e0,0.00000000e0
0.65120400e3,0.210e2,0.140e2,0.00000000e0,0.00000000e0
0.47727970e3,0.210e2,0.150e2,0.00000000e0,0.00000000e0
0.38041070e3,0.210e2,0.160e2,0.00000000e0,0.00000000e0
0.29876860e3,0.210e2,0.170e2,0.00000000e0,0.00000000e0
0.23614170e3,0.210e2,0.180e2,0.00000000e0,0.00000000e0
0.25499412e4,0.210e2,0.190e2,0.00000000e0,0.00000000e0
0.18887902e4,0.210e2,0.200e2,0.00000000e0,0.00000000e0
0.15224676e4,0.210e2,0.210e2,0.00000000e0,0.00000000e0
0.53687500e2,0.220e2,0.100e1,0.00000000e0,0.91180000e0
0.32531600e2,0.220e2,0.200e1,0.00000000e0,0.00000000e0
0.11929128e4,0.220e2,0.300e1,0.00000000e0,0.00000000e0
0.58748980e3,0.220e2,0.400e1,0.00000000e0,0.00000000e0
0.36108650e3,0.220e2,0.500e1,0.00000000e0,0.00000000e0
0.22757230e3,0.220e2,0.600e1,0.00000000e0,0.00000000e0
0.15101990e3,0.220e2,0.700e1,0.00000000e0,0.00000000e0
0.11014520e3,0.220e2,0.800e1,0.00000000e0,0.00000000e0
0.80797500e2,0.220e2,0.900e1,0.00000000e0,0.00000000e0
0.60559400e2,0.220e2,0.100e2,0.00000000e0,0.00000000e0
0.14131570e4,0.220e2,0.110e2,0.00000000e0,0.00000000e0
0.96298310e3,0.220e2,0.120e2,0.00000000e0,0.00000000e0
0.84746150e3,0.220e2,0.130e2,0.00000000e0,0.00000000e0
0.62623530e3,0.220e2,0.140e2,0.00000000e0,0.00000000e0
0.46232470e3,0.220e2,0.150e2,0.00000000e0,0.00000000e0
0.37026310e3,0.220e2,0.160e2,0.00000000e0,0.00000000e0
0.29218530e3,0.220e2,0.170e2,0.00000000e0,0.00000000e0
0.23192080e3,0.220e2,0.180e2,0.00000000e0,0.00000000e0
0.23746690e4,0.220e2,0.190e2,0.00000000e0,0.00000000e0
0.17795162e4,0.220e2,0.200e2,0.00000000e0,0.00000000e0
0.14382841e4,0.220e2,0.210e2,0.00000000e0,0.00000000e0
0.13619185e4,0.220e2,0.220e2,0.00000000e0,0.00000000e0
0.49481900e2,0.230e2,0.100e1,0.00000000e0,0.91180000e0
0.30185100e2,0.230e2,0.200e1,0.00000000e0,0.00000000e0
0.10690426e4,0.230e2,0.300e1,0.00000000e0,0.00000000e0
0.53334990e3,0.230e2,0.400e1,0.00000000e0,0.00000000e0
0.33010230e3,0.230e2,0.500e1,0.00000000e0,0.00000000e0
0.20914500e3,0.230e2,0.600e1,0.00000000e0,0.00000000e0
0.13935120e3,0.230e2,0.700e1,0.00000000e0,0.00000000e0
0.10193250e3,0.230e2,0.800e1,0.00000000e0,0.00000000e0
0.74967100e2,0.230e2,0.900e1,0.00000000e0,0.00000000e0
0.56310800e2,0.230e2,0.100e2,0.00000000e0,0.00000000e0
0.12673139e4,0.230e2,0.110e2,0.00000000e0,0.00000000e0
0.87225790e3,0.230e2,0.120e2,0.00000000e0,0.00000000e0
0.77034320e3,0.230e2,0.130e2,0.00000000e0,0.00000000e0
0.57211290e3,0.230e2,0.140e2,0.00000000e0,0.00000000e0
0.42414700e3,0.230e2,0.150e2,0.00000000e0,0.00000000e0
0.34060200e3,0.230e2,0.160e2,0.00000000e0,0.00000000e0
0.26948630e3,0.230e2,0.170e2,0.00000000e0,0.00000000e0
0.21440020e3,0.230e2,0.180e2,0.00000000e0,0.00000000e0
0.21241985e4,0.230e2,0.190e2,0.00000000e0,0.00000000e0
0.16049178e4,0.230e2,0.200e2,0.00000000e0,0.00000000e0
0.12995197e4,0.230e2,0.210e2,0.00000000e0,0.00000000e0
0.12323235e4,0.230e2,0.220e2,0.00000000e0,0.00000000e0
0.11160984e4,0.230e2,0.230e2,0.00000000e0,0.00000000e0
0.39122100e2,0.240e2,0.100e1,0.00000000e0,0.91180000e0
0.24146300e2,0.240e2,0.200e1,0.00000000e0,0.00000000e0
0.84409360e3,0.240e2,0.300e1,0.00000000e0,0.00000000e0
0.41816350e3,0.240e2,0.400e1,0.00000000e0,0.00000000e0
0.25930210e3,0.240e2,0.500e1,0.00000000e0,0.00000000e0
0.16498820e3,0.240e2,0.600e1,0.00000000e0,0.00000000e0
0.11048610e3,0.240e2,0.700e1,0.00000000e0,0.00000000e0
0.81200000e2,0.240e2,0.800e1,0.00000000e0,0.00000000e0
0.60009900e2,0.240e2,0.900e1,0.00000000e0,0.00000000e0
0.45282000e2,0.240e2,0.100e2,0.00000000e0,0.00000000e0
0.10004652e4,0.240e2,0.110e2,0.00000000e0,0.00000000e0
0.68440150e3,0.240e2,0.120e2,0.00000000e0,0.00000000e0
0.60440710e3,0.240e2,0.130e2,0.00000000e0,0.00000000e0
0.44922160e3,0.240e2,0.140e2,0.00000000e0,0.00000000e0
0.33383800e3,0.240e2,0.150e2,0.00000000e0,0.00000000e0
0.26880290e3,0.240e2,0.160e2,0.00000000e0,0.00000000e0
0.21336680e3,0.240e2,0.170e2,0.00000000e0,0.00000000e0
0.17034650e3,0.240e2,0.180e2,0.00000000e0,0.00000000e0
0.16836701e4,0.240e2,0.190e2,0.00000000e0,0.00000000e0
0.12630809e4,0.240e2,0.200e2,0.00000000e0,0.00000000e0
0.10216871e4,0.240e2,0.210e2,0.00000000e0,0.00000000e0
0.96885650e3,0.240e2,0.220e2,0.00000000e0,0.00000000e0
0.87738550e3,0.240e2,0.230e2,0.00000000e0,0.00000000e0
0.69074250e3,0.240e2,0.240e2,0.00000000e0,0.00000000e0
0.43002800e2,0.250e2,0.100e1,0.00000000e0,0.91180000e0
0.26497800e2,0.250e2,0.200e1,0.00000000e0,0.00000000e0
0.89197560e3,0.250e2,0.300e1,0.00000000e0,0.00000000e0
0.45336860e3,0.250e2,0.400e1,0.00000000e0,0.00000000e0
0.28347440e3,0.250e2,0.500e1,0.00000000e0,0.00000000e0
0.18100350e3,0.250e2,0.600e1,0.00000000e0,0.00000000e0
0.12132330e3,0.250e2,0.700e1,0.00000000e0,0.00000000e0
0.89134600e2,0.250e2,0.800e1,0.00000000e0,0.00000000e0
0.65811200e2,0.250e2,0.900e1,0.00000000e0,0.00000000e0
0.49595900e2,0.250e2,0.100e2,0.00000000e0,0.00000000e0
0.10585103e4,0.250e2,0.110e2,0.00000000e0,0.00000000e0
0.73904110e3,0.250e2,0.120e2,0.00000000e0,0.00000000e0
0.65607380e3,0.250e2,0.130e2,0.00000000e0,0.00000000e0
0.49081560e3,0.250e2,0.140e2,0.00000000e0,0.00000000e0
0.36612040e3,0.250e2,0.150e2,0.00000000e0,0.00000000e0
0.29517370e3,0.250e2,0.160e2,0.00000000e0,0.00000000e0
0.23445330e3,0.250e2,0.170e2,0.00000000e0,0.00000000e0
0.18717280e3,0.250e2,0.180e2,0.00000000e0,0.00000000e0
0.17680322e4,0.250e2,0.190e2,0.00000000e0,0.00000000e0
0.13514785e4,0.250e2,0.200e2,0.00000000e0,0.00000000e0
0.10971539e4,0.250e2,0.210e2,0.00000000e0,0.00000000e0
0.10426625e4,0.250e2,0.220e2,0.00000000e0,0.00000000e0
0.94560720e3,0.250e2,0.230e2,0.00000000e0,0.00000000e0
0.74331790e3,0.250e2,0.240e2,0.00000000e0,0.00000000e0
0.80274840e3,0.250e2,0.250e2,0.00000000e0,0.00000000e0
0.33911000e2,0.260e2,0.100e1,0.00000000e0,0.91180000e0
0.21175000e2,0.260e2,0.200e1,0.00000000e0,0.00000000e0
0.69845390e3,0.260e2,0.300e1,0.00000000e0,0.00000000e0
0.35353580e3,0.260e2,0.400e1,0.00000000e0,0.00000000e0
0.22175470e3,0.260e2,0.500e1,0.00000000e0,0.00000000e0
0.14234670e3,0.260e2,0.600e1,0.00000000e0,0.00000000e0
0.95978200e2,0.260e2,0.700e1,0.00000000e0,0.00000000e0
0.70894200e2,0.260e2,0.800e1,0.00000000e0,0.00000000e0
0.52631000e2,0.260e2,0.900e1,0.00000000e0,0.00000000e0
0.39865900e2,0.260e2,0.100e2,0.00000000e0,0.00000000e0
0.82889360e3,0.260e2,0.110e2,0.00000000e0,0.00000000e0
0.57651210e3,0.260e2,0.120e2,0.00000000e0,0.00000000e0
0.51208230e3,0.260e2,0.130e2,0.00000000e0,0.00000000e0
0.38374450e3,0.260e2,0.140e2,0.00000000e0,0.00000000e0
0.28716060e3,0.260e2,0.150e2,0.00000000e0,0.00000000e0
0.23226250e3,0.260e2,0.160e2,0.00000000e0,0.00000000e0
0.18518230e3,0.260e2,0.170e2,0.00000000e0,0.00000000e0
0.14843190e3,0.260e2,0.180e2,0.00000000e0,0.00000000e0
0.13889522e4,0.260e2,0.190e2,0.00000000e0,0.00000000e0
0.10565193e4,0.260e2,0.200e2,0.00000000e0,0.00000000e0
0.85717300e3,0.260e2,0.210e2,0.00000000e0,0.00000000e0
0.81484020e3,0.260e2,0.220e2,0.00000000e0,0.00000000e0
0.73905420e3,0.260e2,0.230e2,0.00000000e0,0.00000000e0
0.58181140e3,0.260e2,0.240e2,0.00000000e0,0.00000000e0
0.62754030e3,0.260e2,0.250e2,0.00000000e0,0.00000000e0
0.49133490e3,0.260e2,0.260e2,0.00000000e0,0.00000000e0
0.36323400e2,0.270e2,0.100e1,0.00000000e0,0.91180000e0
0.22723300e2,0.270e2,0.200e1,0.00000000e0,0.00000000e0
0.70153240e3,0.270e2,0.300e1,0.00000000e0,0.00000000e0
0.36919280e3,0.270e2,0.400e1,0.00000000e0,0.00000000e0
0.23486930e3,0.270e2,0.500e1,0.00000000e0,0.00000000e0
0.15187030e3,0.270e2,0.600e1,0.00000000e0,0.00000000e0
0.10275030e3,0.270e2,0.700e1,0.00000000e0,0.00000000e0
0.75991200e2,0.270e2,0.800e1,0.00000000e0,0.00000000e0
0.56430700e2,0.270e2,0.900e1,0.00000000e0,0.00000000e0
0.42727000e2,0.270e2,0.100e2,0.00000000e0,0.00000000e0
0.83418260e3,0.270e2,0.110e2,0.00000000e0,0.00000000e0
0.59833020e3,0.270e2,0.120e2,0.00000000e0,0.00000000e0
0.53597060e3,0.270e2,0.130e2,0.00000000e0,0.00000000e0
0.40599070e3,0.270e2,0.140e2,0.00000000e0,0.00000000e0
0.30592560e3,0.270e2,0.150e2,0.00000000e0,0.00000000e0
0.24821160e3,0.270e2,0.160e2,0.00000000e0,0.00000000e0
0.19835700e3,0.270e2,0.170e2,0.00000000e0,0.00000000e0
0.15919570e3,0.270e2,0.180e2,0.00000000e0,0.00000000e0
0.13829771e4,0.270e2,0.190e2,0.00000000e0,0.00000000e0
0.10817690e4,0.270e2,0.200e2,0.00000000e0,0.00000000e0
0.88245030e3,0.270e2,0.210e2,0.00000000e0,0.00000000e0
0.84183350e3,0.270e2,0.220e2,0.00000000e0,0.00000000e0
0.76531780e3,0.270e2,0.230e2,0.00000000e0,0.00000000e0
0.60141780e3,0.270e2,0.240e2,0.00000000e0,0.00000000e0
0.65196880e3,0.270e2,0.250e2,0.00000000e0,0.00000000e0
0.50977640e3,0.270e2,0.260e2,0.00000000e0,0.00000000e0
0.53277940e3,0.270e2,0.270e2,0.00000000e0,0.00000000e0
0.37159600e2,0.280e2,0.100e1,0.00000000e0,0.91180000e0
0.23079200e2,0.280e2,0.200e1,0.00000000e0,0.00000000e0
0.73885800e3,0.280e2,0.300e1,0.00000000e0,0.00000000e0
0.38391400e3,0.280e2,0.400e1,0.00000000e0,0.00000000e0
0.24241740e3,0.280e2,0.500e1,0.00000000e0,0.00000000e0
0.15585070e3,0.280e2,0.600e1,0.00000000e0,0.00000000e0
0.10498340e3,0.280e2,0.700e1,0.00000000e0,0.00000000e0
0.77401000e2,0.280e2,0.800e1,0.00000000e0,0.00000000e0
0.57324800e2,0.280e2,0.900e1,0.00000000e0,0.00000000e0
0.43312900e2,0.280e2,0.100e2,0.00000000e0,0.00000000e0
